Course Link,Title,Short Description,Length,Effort,Price,Institution,Subject,Level,Prerequisites
https://www.edx.org/course/our-place-in-the-universe,Our Place in the Universe,Learn how human understanding of the universe has changed over time.,4 Weeks,1-3 hours per week,"₹3,746",HKUx,Science,Introductory,None
https://www.edx.org/course/creacion-musical-con-soundcool-introduccion,Creación musical con Soundcool: Introducción,"Aprende los conceptos básicos para poder usar el sistema Soundcool para educación musical y creación colaborativa mediante móviles, tablets y Kinect.",5 Weeks,4-5 hours per week,$30 USD,UPValenciaX,Music,Introductory,"No se requiere ningún conocimiento previo para poder utilizarlo, únicamente nociones básicas para descargar e instalar el programa"
https://www.edx.org/course/micro-and-nanofabrication-mems,Micro and Nanofabrication (MEMS),Learn the fundamentals of microfabrication and nanofabrication by using the most effective techniques in a cleanroom environment.,7 Weeks,3-5 hours per week,$199 USD,EPFLx,Engineering,Advanced,Basics in Physics and Chemistry
https://www.edx.org/course/le-management,Le management,Ce cours de management s’adresse à celles et ceux qui sont à la recherche d’une meilleure compréhension des théories et des pratiques du management.,5 Weeks,2-3 hours per week,"₹11,162",HECMontrealX,Business & Management,Introductory,Aucun
https://www.edx.org/course/proteins-biologys-workforce,Proteins: Biology's Workforce,Learn how the protein you eat keeps you alive and healthy by powering key functions from metabolism to DNA replication.,5 Weeks,4-6 hours per week,$169 USD,RICEx,Biology & Life Sciences,Intermediate,Secondary (high school) chemistry and biology
https://www.edx.org/course/financing-innovative-ventures,Financing Innovative Ventures,Demystify key financial concepts for creating a financial plan for your new venture to raise the right funding from the right partners at the right time,4 Weeks,2-3 hours per week,"₹11,162","UMD
USMx",Business & Management,Introductory,None required. “Identifying Entrepreneurial Opportunities” and “Creating Innovative Business Models” recommended.
https://www.edx.org/course/la-espana-del-quijote,La España del Quijote,Missing,7 Weeks,5-7 hours per week,"₹1,423",UAMx,History,Introductory,Missing
https://www.edx.org/course/PMCOMM01,Effective Communication for Program and Project Stakeholders and Teams,"Go beyond the communication methods you learned in the project management training. Learn how to structure your program and project communications for the most effective understanding by your stakeholders, project managers, and project teams.",5 Weeks,3-5 hours per week,"₹14,907","UMD
USMx",Business & Management,Introductory,Missing
https://www.edx.org/course/identity-in-hyperledger-aries-indy-and-ursa,"Introduction to Hyperledger Sovereign Identity Blockchain Solutions: Indy, Aries & Ursa","Learn how Hyperledger Aries, Indy and Ursa add a necessary layer of trust to the Internet, creating and using independent digital identities rooted on blockchains or other distributed ledgers.",7 Weeks,2-3 hours per week,$199 USD,LinuxFoundationX,Computer Science,Introductory,Missing
https://www.edx.org/course/formulacion-y-nomenclatura-de-compuestos-quimicos,Formulación y nomenclatura de compuestos químicos,Aprenderemos cómo establecer las fórmulas de los compuestos químicos inorgánicos y orgánicos más usuales y las reglas para nombrarlos.,6 Weeks,3-4 hours per week,$49 USD,UPValenciaX,Chemistry,Introductory,"Se recomienda tener ciertas nociones sobre el enlace químico. Para aprender o repasar estos conceptos puedes seguir el curso de “El enlace químico y las interacciones moleculares”, también en UPV[X]."
https://www.edx.org/course/cyber-physical-networks,Cyber-Physical Networks,"Become knowledgeable about the main challenges, principles, solutions, and applications of communication networks for cyber-physical systems.",15 Weeks,1-2 hours per week,"₹3,371",KTHx,Computer Science,Advanced,"No formal prerequisites required, however to be successdul you need to have basic knowledge about data networking, or in computer science."
https://www.edx.org/course/diseno-de-estrategias-exitosas-y-acciones-inconten,Diseño de Estrategias Exitosas y Acciones Incontenibles,"¿Estás en búsqueda de crecer? ¿Tienes un negocio rentable? o ¿estás cómodo en tu trabajo? Nos alegramos por ti, pero eso ya no es suficiente.",4 Weeks,2-4 hours per week,"₹3,671",GalileoX,Business & Management,Introductory,Ninguno
https://www.edx.org/course/internationalization-creating-digital-content-for,Internationalization: Creating Digital Content for the World,Learn how a digital product becomes world-ready: how does it need to be designed for worldwide release without altering its code for each market? Who needs to be involved in which stages of the process? How do you doassure quality for world-readiness?,4 Weeks,2-5 hours per week,"₹14,907",UWashingtonX,Computer Science,Advanced,"Knowledge of another language than English can be helpful but is not required.Completion of the course Introduction to Internationalization and Localization recommended, but not required."
https://www.edx.org/course/health-law-policy-and-advocacy,"Health Law, Policy, and Advocacy","Explore important issues in health law. Discover how health policies are developed, adopted and implemented, as well as the factors that influence this process.",5 Weeks,5-10 hours per week,$199 USD,DoaneX,Law,Intermediate,Missing
https://www.edx.org/course/philosophy-of-science-for-engineers-and-scientists,Philosophy of Science for Engineers and Scientists,Learn how to plan and carry out scientific research and make sound choices between different research methods.,20 Weeks,1-2 hours per week,"₹3,371",KTHx,Engineering,Introductory,No previous knowledge of philosophy or research methods is required; upper secondary/high school level knowledge of natural or social science is helpful.
https://www.edx.org/course/groundscape-architecture-design-lab-re-thinking-ci,"Groundscape Architecture Design Lab, re-thinking cities underground",We simply cannot be satisfied with only developing the city on top of the city. We must also build the city under the city.,11 Weeks,2-3 hours per week,$139 USD,EPFLx,Architecture,Intermediate,No special prerequisites are needed for a correct comprehension of the course.
https://www.edx.org/course/blendedx-blended-learning-with-edx,BlendedX: Blended Learning with edX,Explore ways to blend educational technology with traditional classroom learning to improve educational outcomes. Perfect for instructors or institutional leadership interested in creating blended learning experiences with edX.,2 Weeks,3-4 hours per week,$99 USD,edX,Education & Teacher Training,Intermediate,None
https://www.edx.org/course/la-realidad-del-desarrollo-social-latinoamericano,La realidad del desarrollo social latinoamericano,"Conoce en qué estado se encuentra América Latina y el Caribe en educación, desarrollo infantil temprano, salud, protección social y empleo y sus principales desafíos.",10 Weeks,3-4 hours per week,$25 USD,IDBx,Social Sciences,Introductory,Ninguno.
https://www.edx.org/course/ai-for-leaders,AI for Leaders,....don’t get left behind. Enroll in the first self directed AI program for leaders to advance your career and company.,4 Weeks,4-6 hours per week,$199 USD,BabsonX,Business & Management,Introductory,Missing
https://www.edx.org/course/marketing-foundations,Marketing Foundations,Examine the basic building blocks of marketing as a part of the overall business strategy.,4 Weeks,7-9 hours per week,$149 USD,DoaneX,Business & Management,Introductory,Missing
https://www.edx.org/course/migrating-to-the-aws-cloud,Migrating to the AWS Cloud,Learn how to migrate your on-premises applications and workloads to the AWS Cloud,4 Weeks,2-4 hours per week,$49 USD,AWS,Computer Science,Intermediate,Missing
https://www.edx.org/course/inversion-extranjera-como-motor-del-desarrollo-par,Inversión Extranjera como Motor del Desarrollo para América Latina y el Caribe,Profundiza tu conocimiento sobre la Inversión Extranjera Directa (IED) y su potencial para impulsar el desarrollo económico de América Latinay el Caribe.,10 Weeks,3-4 hours per week,$25 USD,IDBx,Business & Management,Intermediate,Ninguno
https://www.edx.org/course/creating-virtual-reality-vr-apps-2,Creating Virtual Reality (VR) Apps,Missing,6 Weeks,5-7 hours per week,$99 USD,UCSanDiegoX,Computer Science,Intermediate,Missing
https://www.edx.org/course/diversity-and-social-justice-in-social-work,Diversity and Social Justice in Social Work,"Increase your knowledge and critical thinking skills related to diversity, human rights and social justice and injustice.",8 Weeks,8-10 hours per week,$199 USD,MichiganX,Social Sciences,Advanced,None
https://www.edx.org/course/gestion-de-inventario-y-portafolio,Gestión de inventario y portafolio,Missing,5 Weeks,3-5 hours per week,"₹1,873",logycaX,Engineering,Introductory,Missing
https://www.edx.org/course/how-to-code-complex-data,How to Code: Complex Data,Missing,6 Weeks,2-3 hours per week,$125 USD,UBCx,Computer Science,Introductory,Missing
https://www.edx.org/course/studiox-creating-a-course-with-edx-studio,StudioX: Creating a Course with edX Studio,Learn the fundamentals of creating courses on the edX platform using edX Studio.,3 Weeks,4-6 hours per week,$99 USD,edX,Education & Teacher Training,Introductory,None
